1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,result
0.005948308,0.033005211,0.008475022,0.631520766,0.004448071,0.007764384,0.067852819,0.071484971,0.027320103,0.142180344,6.84E-16
0.037890045,0.001698153,8.49E-04,0.844672044,0.007111017,0.005784335,0.00196349,0.005041392,0.036085757,0.058904691,3.99E-20
0.802060403,0.001056617,6.46E-04,0.062457809,0.00311115,0.025094655,8.51E-04,8.51E-04,0.050336063,0.053535265,5.21E-21
0.316768313,0.041719724,0.008612023,0.122511896,0.002714295,0.036257623,0.174184036,0.146337377,0.034112995,0.116781717,1.39E-13
0.00403783,0.84626585,0.001166185,0.001260558,3.37E-04,0.001044848,0.042501702,0.001651533,0.100163805,0.001570642,1.95E-23
0.360082305,0.00781893,0.024554184,0.046502058,0.002812071,0.025445816,0.168038409,0.042386831,0.238408779,0.083950617,3.28E-14
0.246866536,0.03933875,0.006108154,0.31923041,3.55E-04,0.020827496,8.59E-04,0.125002335,0.083160549,0.158251611,1.98E-16
0.070529695,0.006147673,5.62E-04,0.594799358,0.003065811,0.002343499,0.036581059,0.03752809,0.020866774,0.227576244,6.79E-18
0.625333206,0.001856436,1.00E-03,0.306597487,0.004331683,0.002665651,4.28E-04,0.0051885,0.047505712,0.005093298,2.21E-21
0.771840092,0.022586849,0.003314375,0.094930234,0.003150702,0.008592823,0.006751504,0.028642743,0.013052907,0.047137772,1.77E-17
0.418167762,0.00931581,0.001855431,0.454000773,0.007692308,0.003981446,0.00305373,0.033204484,0.033861616,0.034866641,1.20E-17
0.107372531,0.020096463,0.003904456,0.686610014,0.006430868,0.003215434,0.010794672,0.031694993,0.030202113,0.099678457,1.23E-16
0.504348162,0.006300004,9.66E-04,0.181772504,0.007846017,0.006068102,0.066130715,0.026204924,0.074981641,0.125381672,4.33E-16
0.246010193,0.019344518,0.02574309,0.274654961,0.062088464,0.001413638,0.086901529,0.050667758,0.049142517,0.184033332,1.18E-13
0.053471324,0.008581285,0.004786546,0.537473049,0.004527814,0.02436395,0.058861578,0.043078913,0.027210004,0.237645537,2.14E-15
0.036356436,0.009346535,0.004277228,0.51160396,0.001980198,0.020118812,0.122138614,0.052356436,0.082534653,0.159287129,2.49E-15
0.161080606,0.148429607,0.025697342,0.169163189,0.009707885,0.003558094,0.054864924,0.123610806,0.131781243,0.172106304,5.52E-13
0.011174806,0.003845875,9.80E-04,0.951781438,6.89E-04,4.72E-04,0.004172411,0.012517234,0.011573906,0.002793701,2.20E-23
0.662842486,0.002246789,0.00161053,0.026683103,0.003022229,0.025350936,0.010538036,0.025390703,0.193720921,0.048594266,1.24E-17
0.047777959,0.536260785,0.051725541,0.074393619,0.005778935,0.011679961,7.33E-04,0.083021325,0.091364154,0.09726518,3.60E-15
0.056163535,0.006961447,0.003657709,0.498303885,0.002713784,0.006430489,0.009291761,0.021179316,0.038730421,0.356567653,3.38E-17
0.073633321,0.019709929,0.271848271,0.014503533,0.070286352,0.095946448,0.04834511,0.050576422,0.25474154,0.100409074,2.41E-12
0.363974152,0.002261712,0.004684976,0.005169628,0.009369952,0.512439418,0.007431341,0.043134087,0.047495961,0.004038772,5.89E-18
0.101052829,0.083098327,0.003948111,0.24155543,0.001378705,0.001316037,0.102838879,0.098828101,0.269348875,0.096634706,3.84E-15
0.277790725,0.006758331,0.01141925,0.277091587,0.018410627,0.019342811,0.019109765,0.103239338,0.139128408,0.127709159,7.42E-14
0.147495804,0.125612886,0.006622462,0.169181283,0.002517358,0.003685544,0.018197374,0.044242983,0.276119649,0.206324657,8.83E-15
0.207312709,0.004713896,0.007441045,0.327245579,0.019324506,4.20E-04,0.096277009,0.026012809,0.064637141,0.246615743,7.70E-16
0.16246594,0.058242507,0.023841962,0.026907357,0.125,0.094686649,0.017711172,0.150885559,0.282356948,0.057901907,3.14E-12
0.118882733,0.0355494,0.003924284,0.046629732,0.00923361,0.007386888,0.003231764,0.263850416,0.470452447,0.040858726,8.65E-16
0.300165153,0.004293972,0.006028076,0.009000826,0.332782824,0.046490504,0.004046243,0.12122213,0.126837325,0.049132948,3.31E-15
0.004319871,0.011754069,0.002913402,0.006931887,0.004520796,0.018987342,0.306610408,0.162145871,0.242716496,0.239099859,2.54E-16
0.002900285,0.006030752,0.014731609,0.005570389,0.004005156,0.014455391,0.158825154,0.645428598,0.096952398,0.051100267,4.22E-17
0.010022969,0.016913761,0.006473168,0.015243266,0.029860096,0.027145542,0.068072667,0.727500522,0.027563166,0.071204844,1.32E-15
0.001145778,0.00110171,0.008328926,0.001806804,0.001013573,0.001674599,0.57161114,0.071743346,0.335933369,0.005640754,2.51E-21
0.00797498,0.006802189,0.047615324,0.00398749,0.001133698,0.033072713,0.021813917,0.821774824,0.036082877,0.019741986,4.93E-18
0.056363781,5.17E-04,0.00361714,0.014468559,6.36E-04,0.003299149,0.001271961,0.003020908,0.915891565,9.14E-04,1.03E-23
0.002987162,7.31E-04,0.001207576,0.04223338,0.001016906,7.94E-04,2.86E-04,5.40E-04,0.949218253,9.85E-04,1.30E-26
0.007675527,0.007433142,0.005898037,0.015755029,6.46E-04,0.027308718,0.103983195,0.638523067,0.080633433,0.112143492,5.62E-17
0.002755906,0.002755906,0.024114173,0.003740157,0.002608268,0.007627953,0.298326772,0.544242126,0.100098425,0.013730315,3.04E-18
0.015969803,0.004452187,0.011033682,0.007646148,0.358981804,0.02158343,0.215060008,0.27187379,0.045876887,0.047522261,5.92E-15
0.653000649,0.005240701,9.74E-04,0.269501901,0.001669604,0.001113069,0.003524719,0.003200074,0.030423894,0.031351452,1.80E-20
0.154907108,0.007108239,9.89E-04,0.339701131,0.004361874,7.27E-04,0.028634895,0.106239903,0.097294023,0.260036349,9.03E-17
0.254076087,0.008152174,0.004755435,0.400815217,0.054347826,0.019021739,0.011548913,0.111413043,0.110054348,0.025815217,1.49E-14
0.390572811,0.00399563,0.132636179,0.003621039,0.002653348,0.097549555,0.003714687,0.013048229,0.335913844,0.016294678,5.15E-17
0.376484133,0.017233935,0.001367202,0.038785349,0.002950277,0.022594805,0.001798949,0.018888969,0.500683601,0.01921278,7.50E-18
0.024,0.022,0.022,0.033,0.072,0.018,0.111,0.605,0.038,0.055,6.97E-14
0.001974473,0.006134969,0.02312954,0.001022495,8.46E-04,0.063782526,0.004054721,0.884881179,0.012657782,0.001516113,1.06E-21
0.005890309,0.010951612,0.076617653,0.017234609,0.001221694,0.003097866,0.162747066,0.314193464,0.290065012,0.117980715,5.64E-16
0.617789356,0.005210272,0.004465947,0.114998139,0.007443245,0.011164868,0.005954596,0.075176777,0.081503536,0.076293264,3.82E-16
0.342324586,0.001745692,0.047865751,0.004054511,0.004336074,0.33815745,0.19225138,0.061211848,0.001295191,0.006757518,1.75E-17
0.023368347,0.012451316,0.0193556,0.085919981,0.003481648,0.003127582,0.376844093,0.219402809,0.208367756,0.047680869,4.33E-15
0.049862313,0.012686861,0.013768686,0.258162864,0.007572777,0.012490165,0.054779701,0.094118804,0.332513769,0.16404406,5.98E-14
0.024624158,0.010108865,0.458268533,0.005184033,0.007516848,0.132192846,0.023068948,0.32037325,0.011145671,0.007516848,3.64E-16
0.00379549,0.016968073,0.004018754,0.003348962,0.008484037,0.010939942,0.074346952,0.65438714,0.070551462,0.153159187,4.23E-17
0.004713011,0.005386299,0.011277563,0.090893789,0.012792459,0.022891769,0.27571116,0.384952028,0.092913651,0.098468271,7.40E-15
0.002229801,0.004765652,0.061253935,0.006514516,0.003410283,0.015870934,0.512591815,0.16260056,0.209732424,0.02103008,8.44E-17
0.004719764,0.027964602,0.007669617,0.013097345,0.033628319,0.003303835,0.147138643,0.53840708,0.123775811,0.100294985,1.45E-15
0.007525197,0.017536094,0.001327976,0.001940888,0.003302915,0.001089621,0.001225824,0.312142468,0.07245982,0.581449196,1.97E-20
0.005020517,0.009461743,0.02046826,0.008930727,0.012454743,0.014385711,0.470625151,0.209461743,0.200434468,0.048756939,1.50E-15
0.009413825,0.005637349,0.012259865,0.167423786,0.019812818,0.023917684,0.191724591,0.056373488,0.032072683,0.48136391,8.61E-15
0.003356509,0.009110525,0.00719252,0.007672021,0.002397507,0.01078878,0.451690242,0.190601774,0.262526972,0.05466315,5.39E-17
0.03981142,0.001082591,0.033525406,0.510389384,0.002025493,0.009289331,0.029963332,0.001117514,0.173214598,0.199580932,1.61E-17
0.002808989,0.006444151,0.01445803,0.008592201,0.007105089,0.005039656,0.262144746,0.371777925,0.278172505,0.043456709,9.49E-17
0.028115502,0.016283109,0.045592705,0.023664785,9.77E-04,0.013786366,0.501411203,0.171841077,0.063829787,0.13449848,4.92E-15
0.031182716,0.006644888,0.004863019,0.320625139,0.001225035,0.023943871,0.118902665,0.029178113,0.246566189,0.216868364,1.76E-15
8.63E-04,0.004877417,5.61E-04,0.855921961,0.001251727,0.001251727,0.001942334,0.004877417,0.005611188,0.122841851,2.07E-23
0.087654148,0.002031951,0.005535314,0.435643217,0.004659473,0.005325112,0.006726457,0.00550028,0.134634249,0.312289798,1.66E-17
0.142068899,0.195566644,0.001679301,0.019000096,0.005373765,0.073073601,0.17877363,0.143604261,0.127914787,0.112945015,1.29E-13
0.135144562,0.004922099,0.008991551,0.324238431,0.005929773,0.006588637,0.037632742,0.006937447,0.059762809,0.409851949,4.85E-16
0.387467113,0.004783545,0.004066013,0.153790959,0.038507534,0.015307343,0.006218608,0.015785697,0.177469505,0.196603683,2.34E-15
0.008348053,0.012824546,0.004597479,0.537905002,0.002976262,0.004645873,0.140174704,0.023084182,0.044256781,0.221187117,1.16E-16
0.006241768,0.005382809,0.011567314,0.46589933,0.001374334,0.002634141,0.078079368,0.002605509,0.048903396,0.377312031,2.46E-18
0.008253932,0.013546091,0.001825278,0.262518655,5.40E-04,0.024761795,0.025829411,0.036976237,0.039065549,0.586683504,1.57E-17
0.053625838,0.060938452,0.01218769,0.024375381,0.007312614,0.030469226,0.014625229,0.03229738,0.747714808,0.016453382,1.26E-15
0.030154295,0.002466712,0.027007979,0.079891263,0.005159959,0.006066098,0.371265323,0.012585265,0.029147474,0.436255632,2.98E-16
0.147144949,0.019138256,0.00410479,0.031609496,0.002039322,0.012523531,0.08774315,0.210390086,0.193265007,0.292041414,9.72E-15
0.390088405,0.008373002,0.008755525,0.037359742,0.011518191,0.039102346,0.004930296,0.23316899,0.049685481,0.217018021,5.96E-15
0.037577117,0.00897364,0.009534492,0.380257992,0.005047672,0.033090297,0.03813797,0.021873247,0.132361189,0.333146383,7.51E-15
0.614950635,0.022566996,0.036671368,0.067700987,0.018335684,0.052186178,0.046544429,0.022566996,0.09167842,0.026798307,8.51E-14
0.021572721,0.010438413,0.113430759,0.011134308,0.009046625,0.580375783,0.08072373,0.057759221,0.076548365,0.038970077,2.08E-14
0.002249086,0.001124543,0.462187236,0.001967951,0.002108518,0.436322744,0.022771999,0.062693281,0.001967951,0.006606691,3.93E-20
0.0990329,0.00616289,0.076656869,0.077936854,0.004598464,0.11918081,0.242770456,0.127239973,0.087560444,0.158860339,8.59E-13
0.092173913,0.233043478,0.156521739,0.024347826,0.031304348,0.055652174,0.100869565,0.102608696,0.099130435,0.104347826,1.53E-11
0.041527156,0.007131365,0.090664,0.008131495,0.012349437,0.561290603,0.084576249,0.07353133,0.07883637,0.041961995,3.11E-14
0.012130402,0.010614102,0.076573161,0.011372252,0.006823351,0.014404852,0.13495072,0.015921152,0.705079606,0.012130402,2.03E-16
9.73E-04,0.001167997,0.985594705,9.73E-04,0.001557329,0.002141328,0.002335994,0.001751995,0.002335994,0.001167997,4.06E-26
0.034161491,0.009006211,0.020807453,0.011801242,0.027950311,0.569875776,0.105279503,0.073913043,0.092546584,0.054658385,4.74E-14
0.114121358,0.011319354,0.125255149,0.120801633,0.013731676,0.02857673,0.185748747,0.017628503,0.067730562,0.315086287,5.36E-13
0.027134572,0.007535029,0.115353681,0.007492698,0.009439953,0.519282056,0.088176777,0.07289506,0.110824197,0.041865978,2.58E-14
0.068693249,0.224240032,0.046585077,0.043821555,0.00986972,0.275562574,0.116462692,0.050927754,0.100671141,0.063166206,3.23E-12
0.068452381,0.052083333,0.043154762,0.0625,0.014880952,0.03125,0.205357143,0.288690476,0.165178571,0.068452381,3.00E-12
0.013972056,0.817365269,0.007984032,0.093812375,0.005489022,0.005988024,0.004491018,0.021457086,0.013972056,0.015469062,5.86E-18
0.008019548,0.037278366,0.008708728,0.018482551,0.074807343,0.461562559,0.257690621,0.082638932,8.77E-04,0.049934215,1.55E-15
0.002457673,0.003003823,0.920262152,0.001638449,0.001911524,0.043691972,0.004096122,0.002730748,0.018022938,0.002184599,4.09E-22
0.021582734,0.008393285,0.594724221,0.008393285,0.016786571,0.039568345,0.176258993,0.017985612,0.017985612,0.098321343,3.37E-15
0.231221109,0.004911402,0.018827042,0.127214946,0.004189137,0.069915254,0.010545069,0.004911402,0.232906394,0.295358243,2.84E-15
0.002191381,0.006330655,0.526174823,0.00146092,0.002678354,0.372778184,0.053323594,0.002191381,0.030192355,0.002678354,1.01E-19
0.017988553,0.011447261,0.025347506,0.009811938,0.014717907,0.156173344,0.33524121,0.065412919,0.340147179,0.023712183,2.08E-14
0.005822416,0.008005822,0.034206696,0.006550218,0.008733624,0.119359534,0.692139738,0.066957787,0.049490539,0.008733624,2.18E-16
0.008683068,0.013024602,0.01447178,0.02170767,0.013024602,0.05788712,0.118668596,0.01447178,0.680173661,0.05788712,1.81E-15
0.006789525,0.015033948,0.160038797,0.007274491,0.015033948,0.752182347,0.012124151,0.016488846,0.006789525,0.008244423,1.50E-17
0.005937827,0.004016766,0.797939225,0.002270346,0.004191408,0.057981139,0.056060077,0.047153336,0.018861334,0.005588543,2.93E-18
0.003081664,0.004622496,0.015188202,0.013207132,0.008144398,0.030376403,0.645828748,0.109619194,0.042042703,0.12788906,2.69E-16
0.015625,0.013888889,0.029513889,0.137152778,0.027777778,0.034722222,0.135416667,0.059027778,0.243055556,0.303819444,5.00E-13
0.035211268,0.024647887,0.028169014,0.035798122,0.022887324,0.051056338,0.356807512,0.072183099,0.325117371,0.048122066,4.12E-13
0.029333333,0.022,0.008666667,0.530666667,0.011333333,0.010666667,0.086666667,0.02,0.058666667,0.222,8.10E-15
0.023391813,0.01754386,0.437426901,0.019883041,0.014035088,0.049122807,0.235087719,0.033918129,0.083040936,0.086549708,1.41E-13
0.058762887,0.005154639,0.003865979,0.031958763,0.004381443,0.029123711,0.258762887,0.184793814,0.392010309,0.031185567,2.79E-15
0.00625,0.015224359,0.015064103,0.002724359,0.039583333,0.007852564,0.543429487,0.239262821,0.092628205,0.037980769,5.55E-16
0.017293998,0.018311292,0.041709054,0.007121058,0.044760936,0.15768057,0.319430315,0.187182096,0.145473042,0.06103764,3.52E-13
0.062084257,0.019955654,0.024390244,0.028824834,0.031042129,0.159645233,0.184035477,0.350332594,0.090909091,0.048780488,1.23E-12
0.010241405,0.01316752,0.100219459,0.007315289,0.008778347,0.096561814,0.673006584,0.046817849,0.0329188,0.010972933,9.54E-16
0.00505935,0.003308037,0.003308037,0.021599533,0.002140494,0.008756567,0.051566453,0.008561977,0.882661996,0.013037556,1.14E-19
0.006626506,0.025100402,0.030722892,0.007630522,0.007831325,0.021285141,0.532931727,0.159036145,0.147791165,0.061044177,4.97E-15
0.004642526,0.028783658,0.149798824,0.004023522,0.002476014,0.011451563,0.361188487,0.011142061,0.41999381,0.006499536,2.51E-17
0.009451275,0.006790237,0.050651496,0.018168471,0.003853918,0.017159112,0.701321343,0.050835016,0.091576436,0.050192696,6.40E-16
0.005477951,0.01232539,0.27636264,0.006847439,0.009312517,0.11120241,0.234182416,0.112024103,0.205149274,0.027115859,1.93E-14
0.012495661,0.007115585,0.010933704,0.006421381,0.010933704,0.021693856,0.631551545,0.233425894,0.053280111,0.01214856,1.41E-16
0.021825397,0.025793651,0.087301587,0.01984127,0.025793651,0.617063492,0.126984127,0.033730159,0.017857143,0.023809524,2.83E-14
0.024657534,0.010958904,0.209589041,0.006849315,0.028767123,0.167123288,0.31369863,0.021917808,0.175342466,0.04109589,9.24E-14
0.038734315,0.019639935,0.336061102,0.026732133,0.010365521,0.316421167,0.133115112,0.0365521,0.028368794,0.05400982,1.67E-13
0.002408188,0.003843838,0.009123327,0.003056546,0.006483583,0.037882647,0.293474737,0.590515445,0.031630621,0.021581068,7.50E-18
0.026049204,0.02170767,0.02894356,0.01447178,0.037626628,0.082489146,0.162083936,0.041968162,0.562952243,0.02170767,6.11E-14
0.007238674,0.009314098,0.154441913,0.003695267,0.057453809,0.148772463,0.330549228,0.133333333,0.11602126,0.039179954,6.59E-14
0.008643976,0.011075095,0.024311183,0.008643976,0.007833603,0.111831442,0.577255538,0.212317666,0.013236089,0.024851432,7.11E-16
0.009486166,0.007905138,0.024505929,0.011067194,0.008695652,0.086166008,0.592094862,0.025296443,0.222924901,0.011857708,6.03E-16
0.008092486,0.015028902,0.246820809,0.015606936,0.016184971,0.022543353,0.457225434,0.046820809,0.158959538,0.012716763,7.40E-15
0.003870224,0.002388011,0.005764163,0.006916996,0.00634058,0.032855731,0.679430171,0.017868906,0.165513834,0.079051383,1.22E-17
0.006481481,0.032407407,0.017592593,0.014814815,0.009259259,0.399074074,0.335185185,0.111111111,0.035185185,0.038888889,1.03E-14
0.002271652,0.005300521,0.08878372,0.001230478,0.004637956,0.0197823,0.34197823,0.067960246,0.461050639,0.007004259,9.06E-18
0.098309822,0.012578067,0.003188191,0.040660349,0.008472726,0.038738699,0.155391536,0.044853038,0.559461938,0.038345635,7.87E-15
0.010084034,0.018487395,0.102521008,0.011764706,0.016806723,0.042016807,0.401680672,0.235294118,0.14789916,0.013445378,2.98E-14
0.014147431,0.021345247,0.101762224,0.010424423,0.011169025,0.523454952,0.082898982,0.084139985,0.119632663,0.031025068,4.85E-14
0.00354675,0.004158258,0.216718645,0.00428056,0.00287409,0.028863206,0.502354308,0.139118205,0.092582401,0.005503577,4.04E-17
0.030651341,0.01660281,0.186462324,0.011494253,0.014048531,0.121328225,0.278416347,0.053639847,0.256704981,0.030651341,2.18E-13
0.011106108,0.010055531,0.043073691,0.004052229,0.011406273,0.468857872,0.161939066,0.097253489,0.152183701,0.04007204,1.00E-14
0.005894962,0.015541265,0.006430868,0.003215434,0.004287245,0.131832797,0.576098607,0.138263666,0.112004287,0.006430868,6.14E-17
0.006202116,0.005107625,0.005837286,0.004377964,0.006566946,0.140094856,0.016782196,0.683692083,0.126960963,0.004377964,4.75E-18
0.024458865,0.005400009,0.073013568,0.006216817,0.013159686,0.573943822,0.088215274,0.073058946,0.108680855,0.033852158,1.07E-14
0.009908537,0.019817073,0.02972561,0.012957317,0.016768293,0.014481707,0.734756098,0.022103659,0.089176829,0.050304878,1.34E-15
0.01754386,0.011663775,0.077501446,0.006554849,0.014844804,0.563331405,0.111143243,0.063331405,0.101214575,0.032870638,2.04E-14
0.010191847,0.004496403,0.142685851,0.003597122,0.005395683,0.10941247,0.445743405,0.01528777,0.256594724,0.006594724,1.60E-16
0.03439207,0.012947603,0.078090229,0.01254299,0.004450738,0.613797289,0.054420392,0.049362735,0.10803156,0.031964394,1.11E-14
0.022296544,0.014492754,0.050167224,0.07580825,0.011148272,0.030100334,0.160535117,0.041248606,0.177257525,0.416945373,2.02E-13
0.008083141,0.032332564,0.031177829,0.015011547,0.018475751,0.125866051,0.35334873,0.256351039,0.115473441,0.043879908,1.31E-13
0.040301151,0.013286094,0.150575731,0.014171833,0.011514615,0.502657219,0.112046058,0.032329495,0.062001771,0.061116032,9.08E-14
0.055548248,0.004471919,0.054539875,0.003507387,0.004384234,0.594589855,0.069183217,0.072076812,0.085229515,0.056468938,2.97E-15
0.032542181,0.009055216,0.085670829,0.013370592,0.006614552,0.549396908,0.090481412,0.060132291,0.113154823,0.039581196,2.99E-14
